no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,total_assets,loan_to_income_ratio,annual_payment,debt_service_ratio,assets_to_loan_ratio,income_per_dependent
1,1,1,2100000,4300000,20,896,100000.0,2300000,7500000,2300000,1,12200000.0,2.047618072562823,215000.0,0.10238090362814113,2.837208642509618,1050000.0
2,1,0,2500000,7000000,20,547,800000.0,1200000,5200000,2300000,0,9500000.0,2.799998880000448,350000.0,0.1399999440000224,1.3571426632653338,833333.3333333334
2,0,1,3700000,13900000,2,405,5900000.0,3200000,9100000,5500000,1,23700000.0,3.756755741417367,6950000.0,1.8783778707086836,1.7050358485585722,1233333.3333333333
5,1,0,1100000,4000000,16,498,400000.0,100000,2300000,700000,0,3500000.0,3.6363603305815175,250000.0,0.22727252066134485,0.8749997812500547,183333.33333333334
5,1,0,6500000,24800000,8,779,7000000.0,9600000,15700000,8800000,1,41100000.0,3.815384028402457,3100000.0,0.47692300355030715,1.6572579976912098,1083333.3333333333
0,0,1,8200000,31500000,8,403,11500000.0,8800000,19000000,6100000,0,45400000.0,3.8414629461630554,3937500.0,0.4801828682703819,1.4412697955152445,8200000.0
2,0,0,5000000,12400000,8,709,11300000.0,6800000,13300000,4200000,1,35600000.0,2.4799995040000993,1550000.0,0.3099999380000124,2.870967510405846,1666666.6666666667
1,0,0,1500000,6000000,6,507,2600000.0,2700000,4800000,1900000,0,12000000.0,3.999997333335111,1000000.0,0.6666662222225185,1.9999996666667221,750000.0
5,0,0,3700000,9100000,18,368,3400000.0,2400000,8400000,3300000,0,17500000.0,2.459458794740866,505555.55555555556,0.1366365997078259,1.923076711749812,616666.6666666666
3,1,1,4100000,14600000,16,760,4700000.0,6600000,14900000,3000000,1,29200000.0,3.5609747412256727,912500.0,0.22256092132660454,1.999999863013708,1025000.0
2,0,0,7200000,16800000,6,796,6600000.0,6100000,14400000,9800000,1,36900000.0,2.333333009259304,2800000.0,0.38888883487655074,2.1964284406887833,2400000.0
1,1,0,2000000,5000000,6,876,500000.0,2900000,5800000,1500000,1,10700000.0,2.499998750000625,833333.3333333334,0.4166664583334375,2.1399995720000855,1000000.0
3,0,0,2000000,4700000,14,673,800000.0,3400000,5900000,1500000,1,11600000.0,2.3499988250005877,335714.28571428574,0.1678570589286134,2.4680845812585996,500000.0
1,1,1,5100000,11500000,4,747,5000000.0,8900000,14100000,7000000,1,35000000.0,2.254901518646761,2875000.0,0.5637253796616902,3.0434779962193046,2550000.0
1,0,0,6000000,13600000,12,589,9000000.0,300000,12600000,7100000,1,29000000.0,2.2666662888889517,1133333.3333333333,0.18888885740741265,2.1323527843858248,3000000.0
1,1,0,4900000,18100000,8,382,13600000.0,400000,15500000,2400000,0,31900000.0,3.6938767971680004,2262500.0,0.46173459964600005,1.7624308418546497,2450000.0
3,0,1,900000,2300000,12,900,1300000.0,0,3300000,1100000,1,5700000.0,2.5555527160525378,191666.66666666666,0.21296272633771146,2.47825979206096,225000.0
1,1,1,7500000,25000000,18,628,3500000.0,2200000,21700000,4700000,1,32100000.0,3.333332888888948,1388888.888888889,0.18518516049383046,1.283999948640002,3750000.0
2,1,0,6400000,25000000,12,667,13500000.0,5500000,25500000,5400000,1,49900000.0,3.906249389648533,2083333.3333333333,0.32552078247071103,1.9959999201600032,2133333.3333333335
2,1,1,8700000,26400000,2,778,8500000.0,2400000,28800000,10300000,1,50000000.0,3.034482409829608,13200000.0,1.517241204914804,1.8939393221992682,2900000.0
4,1,1,7300000,17200000,18,831,18500000.0,4300000,23000000,5200000,1,51000000.0,2.356164060799444,955555.5555555555,0.13089800337774687,2.965116106679296,1460000.0
5,1,0,7400000,27100000,4,320,19800000.0,14600000,25200000,9400000,1,69000000.0,3.6621616672754502,6775000.0,0.9155404168188626,2.546125367301647,1233333.3333333333
2,1,0,2700000,9300000,16,656,7700000.0,2500000,6400000,3600000,1,20200000.0,3.4444431687247525,581250.0,0.21527769804529703,2.1720427771997013,900000.0
3,1,0,3400000,8900000,6,896,4200000.0,4800000,10200000,4200000,1,23400000.0,2.617646288927562,1483333.3333333333,0.43627438148792697,2.629213187728855,850000.0
3,0,1,2100000,7400000,4,320,3300000.0,2700000,6300000,2200000,1,14500000.0,3.5238078458057878,1850000.0,0.8809519614514469,1.9594591946676765,525000.0
2,0,0,3100000,10500000,10,751,5500000.0,5900000,9000000,1600000,1,22000000.0,3.3870956815820383,1050000.0,0.3387095681582038,2.095237895691629,1033333.3333333334
5,0,0,4700000,17400000,2,523,10600000.0,7000000,10900000,5200000,1,33700000.0,3.7021268718878995,8700000.0,1.8510634359439497,1.9367814978861209,783333.3333333334
5,1,0,3100000,10500000,6,584,7700000.0,2100000,10900000,2900000,1,23600000.0,3.3870956815820383,1750000.0,0.5645159469303397,2.2476188335601113,516666.6666666667
2,0,0,5700000,20400000,2,630,3000000.0,3100000,22600000,2900000,1,31600000.0,3.5789467405356596,10200000.0,1.7894733702678298,1.5490195319108073,1900000.0
3,1,1,2300000,8000000,14,472,4400000.0,3300000,7700000,1800000,0,17200000.0,3.4782593572785405,571428.5714285715,0.2484470969484672,2.1499997312500336,575000.0
0,0,1,6600000,18500000,16,802,14600000.0,1100000,21800000,9700000,1,47200000.0,2.803029878328806,1156250.0,0.17518936739555038,2.551351213440475,6600000.0
2,1,1,2700000,6400000,18,547,5000000.0,1700000,9200000,1700000,0,17600000.0,2.3703694924557435,355555.55555555556,0.1316871940253191,2.7499995703125673,900000.0
1,0,1,800000,2800000,16,726,2000000.0,1300000,3100000,1200000,1,7600000.0,3.499995625005469,175000.0,0.2187497265628418,2.7142847448983054,400000.0
1,1,0,6600000,18500000,8,712,2300000.0,3200000,24400000,7600000,1,37500000.0,2.803029878328806,2312500.0,0.35037873479110077,2.0270269174580045,3300000.0
3,1,0,3900000,10700000,6,790,10600000.0,1900000,12500000,2700000,1,27700000.0,2.743589040105374,1783333.3333333333,0.45726484001756235,2.5887848047864668,975000.0
5,0,0,200000,600000,16,396,0.0,0,500000,200000,0,700000.0,2.9999850000749997,37500.0,0.18749906250468748,1.166664722225463,33333.333333333336
3,1,0,2000000,4200000,6,831,1300000.0,1700000,6900000,1200000,1,11100000.0,2.099998950000525,700000.0,0.34999982500008747,2.642856513605592,500000.0
2,1,1,9100000,20900000,20,632,4200000.0,400000,30000000,13200000,1,47800000.0,2.2967030443183467,1045000.0,0.11483515221591734,2.287081230283195,3033333.3333333335
3,1,0,4700000,10800000,8,527,13300000.0,3100000,13600000,4800000,0,34800000.0,2.297871851516627,1350000.0,0.2872339814395784,3.2222219238683403,1175000.0
3,0,1,3200000,11100000,6,708,8900000.0,5700000,8100000,1500000,1,24200000.0,3.4687489160159637,1850000.0,0.5781248193359939,2.180179983767569,800000.0
2,0,0,1700000,4200000,14,829,200000.0,1600000,4600000,1600000,1,8000000.0,2.4705867820077754,300000.0,0.1764704844291268,1.9047614512472735,566666.6666666666
1,0,0,2600000,8100000,12,854,4500000.0,5100000,6300000,2500000,1,18400000.0,3.115383417160224,675000.0,0.259615284763352,2.2716046578265856,1300000.0
3,0,1,2700000,6700000,14,899,2400000.0,4200000,6000000,2000000,1,14600000.0,2.4814805624146064,478571.4285714286,0.17724861160104333,2.1791041523725148,675000.0
0,0,1,3600000,13400000,6,589,3600000.0,0,11200000,4000000,1,18800000.0,3.722221188271892,2233333.3333333335,0.6203701980453153,1.4029849699264947,3600000.0
4,1,1,7200000,26000000,6,571,4700000.0,0,22600000,4200000,1,31500000.0,3.611110609567971,4333333.333333333,0.6018517682613285,1.2115384149408301,1440000.0
2,0,1,2500000,6400000,6,708,6900000.0,200000,9900000,3500000,1,20500000.0,2.5599989760004096,1066666.6666666667,0.4266664960000683,3.203124499511797,833333.3333333334
2,0,0,5500000,19600000,16,328,2400000.0,4800000,10900000,3700000,0,21800000.0,3.5636357157025973,1225000.0,0.22272723223141233,1.1122448412119978,1833333.3333333333
3,1,1,9200000,33500000,8,564,20800000.0,15200000,29800000,11400000,1,77200000.0,3.641303952032179,4187500.0,0.4551629940040224,2.304477543149924,2300000.0
3,0,0,9000000,19000000,8,693,18300000.0,4500000,29600000,7200000,1,59600000.0,2.111110876543236,2375000.0,0.2638888595679045,3.1368419401662138,2250000.0
4,0,1,5900000,15000000,14,626,16400000.0,4600000,17600000,8200000,1,46800000.0,2.5423724504453475,1071428.5714285714,0.18159803217466766,3.119999792000014,1180000.0
4,1,0,5600000,15600000,12,470,9900000.0,10700000,14600000,7000000,0,42200000.0,2.785713788265395,1300000.0,0.23214281568878292,2.705128031722562,1120000.0
2,0,1,3200000,12500000,8,849,400000.0,5300000,10400000,4400000,1,20500000.0,3.9062487792972567,1562500.0,0.4882810974121571,1.6399998688000106,1066666.6666666667
5,0,0,9100000,27800000,16,547,21900000.0,7000000,31900000,9400000,0,70200000.0,3.054944719236844,1737500.0,0.19093404495230276,2.5251797652813033,1516666.6666666667
0,0,1,4600000,15100000,2,417,5600000.0,3900000,11800000,6600000,1,27900000.0,3.282607982041743,7550000.0,1.6413039910208715,1.8476819968422518,4600000.0
4,1,0,7300000,14900000,2,358,13600000.0,12300000,20400000,7300000,0,53600000.0,2.0410956108088203,7450000.0,1.0205478054044101,3.5973151948110607,1460000.0
5,0,1,1300000,3100000,16,826,200000.0,1700000,5100000,1400000,1,8400000.0,2.384613550297269,193750.0,0.1490383468935793,2.7096765452656304,216666.66666666666
0,0,0,1800000,4200000,6,836,1300000.0,1900000,6800000,2000000,1,12000000.0,2.3333320370377573,700000.0,0.3888886728396262,2.8571421768709104,1800000.0
3,1,0,500000,1700000,10,509,400000.0,300000,1400000,300000,0,2400000.0,3.3999932000136,170000.0,0.33999932000136,1.4117638754330144,125000.0
2,0,1,5700000,20500000,20,581,15200000.0,7800000,11400000,8500000,1,42900000.0,3.596490597106913,1025000.0,0.17982452985534564,2.0926828247471794,1900000.0
4,1,0,300000,1100000,4,359,100000.0,0,1000000,200000,1,1300000.0,3.666654444485185,275000.0,0.9166636111212962,1.1818171074389932,60000.0
5,1,1,2100000,7100000,10,517,1200000.0,2900000,5400000,1400000,0,10900000.0,3.3809507709758235,710000.0,0.33809507709758235,1.5352110513787252,350000.0
1,0,1,5700000,20100000,14,442,11700000.0,7300000,17900000,6500000,0,43400000.0,3.5263151708219,1435714.2857142857,0.25187965505870713,2.159203872676424,2850000.0
1,0,1,1100000,2700000,16,346,1900000.0,300000,2200000,800000,0,5200000.0,2.4545432231425246,168750.0,0.1534089514464078,1.9259252126202917,550000.0
5,1,0,9300000,34000000,6,742,4200000.0,600000,32800000,8200000,1,45800000.0,3.655913585385636,5666666.666666667,0.609318930897606,1.3470587839100359,1550000.0
1,1,1,3500000,8100000,10,626,7100000.0,5500000,7200000,2900000,1,22700000.0,2.3142850530614134,810000.0,0.23142850530614134,2.802468789818668,1750000.0
0,0,1,8200000,28800000,4,619,9000000.0,1100000,23000000,6300000,1,39400000.0,3.5121946936347936,7200000.0,0.8780486734086984,1.3680555080536283,8200000.0
2,0,1,7500000,17900000,20,734,9100000.0,5500000,23000000,4900000,1,42500000.0,2.386666348444487,895000.0,0.11933331742222435,2.3743015433351093,2500000.0
1,1,1,7000000,25600000,6,420,15100000.0,11500000,15300000,8700000,0,50600000.0,3.657142334693952,4266666.666666667,0.6095237224489921,1.9765624227905303,3500000.0
5,0,1,3900000,8300000,18,600,3900000.0,600000,10400000,5600000,1,20500000.0,2.1282045825116453,461111.1111111111,0.11823358791731364,2.4698792204964795,650000.0
3,1,1,4700000,13200000,12,440,4000000.0,3300000,16600000,4300000,0,28200000.0,2.8085100407425445,1100000.0,0.23404250339521204,2.1363634745179185,1175000.0
5,0,1,1700000,5200000,16,820,1700000.0,1200000,4000000,1000000,1,7900000.0,3.0588217301048646,325000.0,0.19117635813155404,1.519230477071062,283333.3333333333
0,1,0,2500000,7800000,8,437,5800000.0,0,5800000,3300000,0,14900000.0,3.119998752000499,975000.0,0.3899998440000624,1.9102561653517738,2500000.0
1,0,1,400000,1400000,12,468,700000.0,0,1500000,400000,0,2600000.0,3.499991250021875,116666.66666666667,0.2916659375018229,1.8571415306131924,200000.0
0,0,1,2400000,9100000,8,368,2200000.0,200000,5600000,3300000,0,11300000.0,3.791665086806214,1137500.0,0.47395813585077673,1.2417581053013071,2400000.0
4,1,0,5700000,21900000,2,871,3200000.0,1700000,14400000,6100000,1,25400000.0,3.842104589104458,10950000.0,1.921052294552229,1.1598172986384796,1140000.0
1,1,0,9800000,37900000,4,816,21800000.0,12200000,26100000,8500000,1,68600000.0,3.8673465441483117,9475000.0,0.9668366360370779,1.8100263374663235,4900000.0
5,1,0,9000000,32800000,4,773,10600000.0,4100000,18900000,11500000,1,45100000.0,3.644444039506218,8200000.0,0.9111110098765545,1.3749999580792696,1500000.0
3,0,0,800000,3000000,14,576,1200000.0,1300000,2600000,400000,1,5500000.0,3.749995312505859,214285.7142857143,0.2678568080361328,1.8333327222224258,200000.0
1,1,0,1600000,4500000,14,673,1900000.0,2700000,3700000,1300000,1,9600000.0,2.8124982421885987,321428.5714285714,0.2008927315848999,2.1333328592593648,800000.0
0,1,1,9800000,34100000,20,760,21500000.0,9400000,33400000,13600000,1,77900000.0,3.4795914816743387,1705000.0,0.17397957408371692,2.284457411012979,9800000.0
5,0,1,2900000,7500000,12,678,3400000.0,3000000,10900000,3700000,1,21000000.0,2.58620600475655,625000.0,0.21551716706304583,2.7999996266667164,483333.3333333333
4,0,1,3900000,12000000,14,893,6000000.0,4700000,12900000,5200000,1,28800000.0,3.076922287968644,857142.8571428572,0.21978016342633172,2.3999998000000167,780000.0
0,1,1,3300000,9000000,18,754,6100000.0,3900000,6900000,4700000,1,21600000.0,2.727271900826697,500000.0,0.15151510560148315,2.399999733333363,3300000.0
3,1,1,700000,2200000,8,617,1600000.0,400000,2400000,900000,1,5300000.0,3.1428526530676386,275000.0,0.3928565816334548,2.4090898140500845,175000.0
3,0,1,8400000,29500000,20,661,14600000.0,3400000,28900000,10900000,1,57800000.0,3.5119043438209117,1475000.0,0.17559521719104557,1.9593219674806113,2100000.0
1,1,1,4000000,12100000,12,356,10500000.0,2500000,15600000,5000000,0,33600000.0,3.024999243750189,1008333.3333333334,0.25208327031251576,2.776859274639729,2000000.0
0,0,1,1900000,6300000,16,811,1100000.0,100000,5100000,1900000,1,8200000.0,3.3157877285327744,393750.0,0.2072367330332984,1.3015870949861754,1900000.0
0,0,0,3900000,14600000,2,730,9200000.0,4000000,14600000,5400000,1,33200000.0,3.7435887836951838,7300000.0,1.8717943918475919,2.2739724469881883,3900000.0
5,0,0,7400000,18000000,2,792,5300000.0,9400000,19900000,5300000,1,39900000.0,2.4324321037253913,9000000.0,1.2162160518626957,2.2166665435185253,1233333.3333333333
5,0,1,5900000,16000000,6,798,15900000.0,5000000,12300000,3100000,1,36300000.0,2.711863947141704,2666666.6666666665,0.4519773245236173,2.268749858203134,983333.3333333334
2,0,0,1400000,2900000,12,490,600000.0,1600000,5500000,1300000,0,9000000.0,2.0714270918377915,241666.66666666666,0.17261892431981596,3.10344720570786,466666.6666666667
2,1,1,1800000,5500000,6,448,2900000.0,300000,5600000,1300000,0,10100000.0,3.0555538580256343,916666.6666666666,0.5092589763376058,1.8363633024793995,600000.0
0,1,1,1000000,3100000,6,525,1900000.0,1700000,2800000,1400000,0,7800000.0,3.0999969000031,516666.6666666667,0.5166661500005166,2.5161282206038,1000000.0
1,1,0,7400000,19200000,20,415,2200000.0,4800000,29200000,7000000,0,43200000.0,2.594594243973751,960000.0,0.12972971219868754,2.249999882812506,3700000.0
5,1,0,2700000,10600000,16,496,800000.0,2900000,9700000,2400000,0,15800000.0,3.925924471879825,662500.0,0.24537027949248907,1.4905658971164248,450000.0
1,0,1,3600000,13100000,8,543,2900000.0,100000,9900000,2700000,0,15600000.0,3.6388878780867007,1637500.0,0.4548609847608376,1.190839603752702,1800000.0
5,1,0,7000000,18400000,12,520,4700000.0,11900000,17000000,3800000,0,37400000.0,2.628571053061278,1533333.3333333333,0.2190475877551065,2.032608585184316,1166666.6666666667
4,0,1,5000000,18000000,14,307,5300000.0,5600000,12800000,3300000,0,27000000.0,3.599999280000144,1285714.2857142857,0.257142805714296,1.4999999166666713,1000000.0
2,1,0,1800000,5700000,14,502,1400000.0,1100000,4400000,1300000,0,8200000.0,3.166664907408385,407142.85714285716,0.22619035052917036,1.438596238842765,600000.0
2,1,1,4700000,12000000,6,505,3400000.0,3800000,18000000,2300000,0,27500000.0,2.553190946129586,2000000.0,0.425531824354931,2.2916664756944605,1566666.6666666667
2,0,1,6700000,23100000,4,304,14400000.0,7100000,24300000,10000000,1,55800000.0,3.4477606794387046,5775000.0,0.8619401698596761,2.4155843110136663,2233333.3333333335
5,0,0,5800000,17500000,10,719,5800000.0,1900000,12400000,3100000,1,23200000.0,3.0172408590964035,1750000.0,0.30172408590964034,1.325714209959188,966666.6666666666
0,1,1,5900000,22700000,18,855,13400000.0,6300000,14500000,4000000,1,38200000.0,3.8474569750072924,1261111.111111111,0.21374760972262732,1.6828193091269026,5900000.0
4,0,0,6000000,15800000,18,593,6800000.0,4800000,13200000,6400000,1,31200000.0,2.633332894444518,877777.7777777778,0.1462962719135843,1.9746834193238343,1200000.0
1,0,1,700000,1400000,10,523,700000.0,1100000,1600000,900000,0,4300000.0,1.9999971428612244,140000.0,0.19999971428612245,3.0714263775525876,350000.0
0,0,1,3700000,13100000,14,385,10600000.0,6800000,9200000,4900000,0,31500000.0,3.5405395836379503,935714.2857142857,0.2528956845455679,2.404579969116033,3700000.0
0,1,1,7100000,19300000,6,783,3900000.0,4800000,21800000,5000000,1,35500000.0,2.71830947629444,3216666.6666666665,0.45305157938240664,1.8393781430374019,7100000.0
5,1,1,1100000,3900000,2,538,400000.0,1300000,4300000,1600000,1,7600000.0,3.5454513223169797,1950000.0,1.7727256611584898,1.948717449046808,183333.33333333334
3,0,1,9500000,20100000,2,506,16800000.0,800000,32700000,11000000,0,61300000.0,2.1157892509695526,10050000.0,1.0578946254847763,3.0497510920521846,2375000.0
4,0,1,2200000,8600000,2,461,1400000.0,3000000,4700000,2100000,1,11200000.0,3.9090891322322125,4300000.0,1.9545445661161063,1.3023254299621594,440000.0
4,0,1,5500000,20000000,8,666,3800000.0,4700000,18000000,7900000,1,34400000.0,3.636362975206732,2500000.0,0.4545453719008415,1.7199999140000044,1100000.0
3,0,1,4400000,16300000,20,561,5500000.0,8000000,12000000,4000000,1,29500000.0,3.704544612603497,815000.0,0.18522723063017485,1.8098158398885988,1100000.0
5,0,0,5000000,10800000,10,345,12300000.0,5000000,14100000,6300000,0,37700000.0,2.1599995680000865,1080000.0,0.21599995680000864,3.4907404175240355,833333.3333333334
4,0,1,6100000,12500000,14,862,11300000.0,1500000,21900000,6800000,1,41500000.0,2.0491799919377063,892857.1428571428,0.14636999942412188,3.3199997344000214,1220000.0
3,0,0,8100000,22300000,10,686,20400000.0,8700000,19200000,6200000,1,54500000.0,2.7530860798659162,2230000.0,0.2753086079865916,2.4439460787468126,2025000.0
4,1,1,7000000,19600000,8,708,17600000.0,2600000,24300000,4500000,1,49000000.0,2.7999996000000573,2450000.0,0.34999995000000717,2.4999998724489862,1400000.0
4,0,0,5600000,14800000,20,656,9600000.0,9200000,11600000,6500000,1,36900000.0,2.6428566709184516,740000.0,0.13214283354592257,2.493243074780873,1120000.0
4,1,0,1800000,7000000,14,743,2600000.0,1000000,4500000,1500000,1,9600000.0,3.888886728396262,500000.0,0.27777762345687584,1.3714283755102321,360000.0
2,1,0,3600000,12100000,14,408,10100000.0,4200000,13000000,5400000,0,32700000.0,3.361110177469395,864285.7142857143,0.2400792983906711,2.7024791154975936,1200000.0
